No.,repo_name,repo_url,contributors,watchers,forks,stars,size,open_issues,pull_requests,releases,commits,events,average_time_close_pull_requests_first_100,average_time_close_pull_requests_last_100,average_time_close_issues_first_100,average_time_close_issues_last_100,frequency_commits_first_100,frequency_commits_last_100,frequency_events_last_100,creation_date
1956,lighttransport/nanort,https://github.com/lighttransport/nanort,23,61,91,1085,91956,9,0,0,552,26,0,0,19274223.56,19274223.56,256573.54,1920657.12,237678.1923,9/24/2015
1957,enginmanap/limonEngine,https://github.com/enginmanap/limonEngine,13,28,58,611,146900,45,0,5,1828,89,0,0,18500112.18,18500112.18,116638.76,55547.08,82376.48315,2/10/2016
1958,ELENA-LANG/elena-lang,https://github.com/ELENA-LANG/elena-lang,7,16,26,238,46870,108,0,40,5636,98,0,0,76807502.38,18005297.01,157175.09,172843.74,77399,10/15/2013
1959,ShapeLab/SwarmUI,https://github.com/ShapeLab/SwarmUI,7,206,247,1544,144720,10,0,0,116,13,0,0,17955670.3,17955670.3,464779.99,2151575.35,593801,7/20/2016
1960,DGLE-HQ/DGLE,https://github.com/DGLE-HQ/DGLE,8,24,39,161,21528,130,0,2,367,1,0,0,17868728.4,17868728.4,209815.58,506720.97,0,8/7/2012
1961,jeaye/stdman,https://github.com/jeaye/stdman,14,39,51,944,20686,10,0,1,115,17,0,0,17848797.3,17848797.3,2087474.54,3224853.21,422690.2941,4/7/2014
1962,flingengine/FlingEngine,https://github.com/flingengine/FlingEngine,6,18,16,409,190895,18,0,3,619,4,0,0,17292449.89,17292449.89,93035.55,1405967.74,1752203.25,5/21/2019
1963,Cisco-Talos/moflow,https://github.com/Cisco-Talos/moflow,6,45,61,303,19734,4,0,0,16,0,0,0,17248202,17248202,2683679.625,2683679.625,0,7/3/2013
1964,ktprime/emhash,https://github.com/ktprime/emhash,21,13,37,536,34805,2,0,0,601,90,0,0,16976121,16976121,13050.21,519924.78,88204.55556,9/11/2019
1965,Restream/reindexer,https://github.com/Restream/reindexer,21,50,62,778,17713,20,0,32,217,251,0,0,16961213.95,16961213.95,744076.56,1488451.83,31117.1,7/7/2017
1966,aliakseis/LIII,https://github.com/aliakseis/LIII,7,16,67,749,22588,5,0,34,231,9,0,0,16571362.2,16571362.2,766061.72,872592.62,594588.7778,7/21/2017
1967,tnodir/fort,https://github.com/tnodir/fort,6,35,145,1703,30354,42,0,173,4566,130,0,0,16363160.12,16363160.12,844195.07,48444.3,18370.43,12/30/2014
1968,eliboa/NxNandManager,https://github.com/eliboa/NxNandManager,9,28,79,811,35906,52,0,19,468,63,0,0,16185346.65,16185346.65,7620.15,1238194.69,122395.1111,2/5/2019
1969,ktechlab/ktechlab,https://github.com/ktechlab/ktechlab,26,54,55,419,20967,31,0,0,1426,11,0,0,15841932.71,15841932.71,405844.5,173488.15,670176.6364,5/18/2011
1970,FellowTraveler/Open-Transactions-old,https://github.com/FellowTraveler/Open-Transactions-old,18,73,84,407,48258,50,0,0,732,1,0,0,15297123.84,15297123.84,194163.51,87148.24,0,7/21/2010
1971,anhttran/extreme_3d_faces,https://github.com/anhttran/extreme_3d_faces,6,52,184,794,64936,14,0,0,52,6,0,0,15209983.43,15209983.43,1765003.231,1765003.231,920684.8333,11/29/2017
1972,sylefeb/Silice,https://github.com/sylefeb/Silice,21,45,82,1339,54048,77,0,0,3240,73,0,0,14964843.65,14964843.65,11202.16,313262,103708.6164,10/7/2019
1973,microsoft/MixedRealityToolkit,https://github.com/microsoft/MixedRealityToolkit,56,156,277,861,305929,54,0,0,524,16,0,0,14689569,14689569,187570.01,1263112.93,275470.9375,11/11/2015
1974,codenamecpp/carnage3d,https://github.com/codenamecpp/carnage3d,5,24,39,485,12423,18,0,3,615,12,0,0,14675476.06,14675476.06,26556.57,479630.26,621283.8333,9/29/2019
1975,sanni/cartreader,https://github.com/sanni/cartreader,50,101,229,2285,102120,17,0,15,1962,228,0,0,14599464.65,14599464.65,170276.02,140040.34,21868.41,5/3/2016
1976,cruppstahl/upscaledb,https://github.com/cruppstahl/upscaledb,20,43,71,572,34919,18,0,2,3538,5,0,0,14586310.22,14586310.22,184464.48,1707885.78,1107213.4,8/2/2010
1977,kr15h/ofxPiMapper,https://github.com/kr15h/ofxPiMapper,15,49,94,466,54850,67,0,1,1467,8,0,0,14507841.57,14507841.57,64029.84,537271.2,714279.25,4/27/2014
1978,LuisaGroup/LuisaRender,https://github.com/LuisaGroup/LuisaRender,7,19,33,486,536871,3,0,0,1494,92,0,0,14210983.67,14210983.67,32398.31,315606.01,80615.59783,8/18/2019
1979,zhanlangsir/Qtqq,https://github.com/zhanlangsir/Qtqq,6,35,74,198,15072,26,0,0,225,0,0,0,13566274.19,13566274.19,96036.68,222880.88,0,3/22/2012
1980,jussihi/PUBG-map-hack,https://github.com/jussihi/PUBG-map-hack,5,105,287,678,18195,11,0,0,41,24,0,0,13425034.45,13425034.45,351025.2927,351025.2927,297303.5833,10/9/2017
1981,dchapyshev/aspia,https://github.com/dchapyshev/aspia,21,112,352,1640,39288,132,0,12,4900,67,0,0,13183475.03,12917502.52,164912.59,296195.41,114297.2985,10/26/2016
1982,0xZ0F/Z0FCourse_ReverseEngineering,https://github.com/0xZ0F/Z0FCourse_ReverseEngineering,18,200,512,5268,25399,2,0,2,186,109,0,0,12893520,12893520,202174.31,1431643.89,66254.17,6/3/2019
1983,hadouken/hadouken,https://github.com/hadouken/hadouken,17,34,42,321,61157,70,0,21,1779,0,0,0,12790778.94,12790778.94,35055.83,1012766.34,0,3/2/2012
1984,opentibia/server,https://github.com/opentibia/server,46,69,151,416,19212,21,0,1,5262,3,0,0,12566522.86,12566522.86,837452.27,1534363.05,1991369,7/23/2012
1985,reinterpretcat/utymap,https://github.com/reinterpretcat/utymap,5,89,150,969,70190,26,0,8,1722,7,0,0,12532891.58,12532891.58,54591.43,562098.25,745903.5714,3/7/2016
1986,c-smile/sciter-sdk,https://github.com/c-smile/sciter-sdk,11,82,223,2117,4540681,53,0,0,549,15,0,0,12324153.81,12324153.81,300840.56,953029.11,448556.3333,11/17/2015
1987,aiyaapp/AiyaEffectsAndroid,https://github.com/aiyaapp/AiyaEffectsAndroid,10,41,273,1044,409453,11,0,10,246,9,0,0,11528813.09,11528813.09,90580.85,1514881.73,626251.2222,3/9/2017
1988,benkuper/Chataigne,https://github.com/benkuper/Chataigne,24,44,61,1270,92356,60,0,0,3923,258,0,0,11507610.32,11507610.32,99360.79,167024.57,33789.7,10/28/2016
1989,ampl/mp,https://github.com/ampl/mp,28,29,43,229,16700,60,0,24,6351,92,0,0,11389560.22,11389560.22,30070.56,57514.9,76241.68478,5/11/2012
1990,gabonator/DS203,https://github.com/gabonator/DS203,7,67,86,290,60734,30,0,0,156,1,0,0,11340140.33,11340140.33,382717.24,2505486.02,0,10/28/2011
1991,anhttran/3dmm_cnn,https://github.com/anhttran/3dmm_cnn,6,64,253,863,43003,10,0,0,26,2,0,0,11202378.6,11202378.6,4798740.538,4798740.538,46605,1/26/2017
1992,FreeFalcon/freefalcon-central,https://github.com/FreeFalcon/freefalcon-central,6,41,101,161,134796,12,0,0,192,6,0,0,11071972,11071972,549105.17,551047.38,752525.6667,1/15/2013
1993,hasherezade/libpeconv,https://github.com/hasherezade/libpeconv,11,37,181,1134,141013,13,0,0,696,73,0,0,10653476.85,10653476.85,13444.36,1054641.52,106903.5479,11/15/2017
1994,danoli3/ofxiOSBoost,https://github.com/danoli3/ofxiOSBoost,8,30,94,273,49927,15,0,11,75,0,0,0,10648675.27,10648675.27,2450158.8,2450158.8,0,10/23/2012
1995,andrewssobral/bgslibrary,https://github.com/andrewssobral/bgslibrary,22,133,745,2208,85916,89,0,12,312,25,0,0,10635866.04,10635866.04,170196.26,1559681.49,273442.36,2/16/2014
1996,ned14/llfio,https://github.com/ned14/llfio,13,35,46,906,35230,23,0,82,1493,88,0,0,10631747.39,10631747.39,92682.15,681850.27,89187.10227,1/13/2014
1997,setvisible/ArrowDL,https://github.com/setvisible/ArrowDL,9,17,36,649,158989,80,0,70,1090,102,0,0,10501466.46,10501466.46,77786.06,279969.89,74139.85,7/4/2019
1998,OpenNFS/OpenNFS,https://github.com/OpenNFS/OpenNFS,7,48,30,593,26485,10,0,3,469,148,0,0,10443816.8,10443816.8,1058687.58,1660269.34,56866.06,2/9/2015
1999,zhihu/cuBERT,https://github.com/zhihu/cuBERT,8,21,85,542,100227,8,0,5,174,18,0,0,10342954.38,10342954.38,58698.67,533985.79,308305.0556,3/13/2019
2000,ddemidov/vexcl,https://github.com/ddemidov/vexcl,31,64,82,705,23927,30,0,23,1845,6,0,0,10237678.23,10237678.23,12330.64,2194328.95,836052,5/29/2012
2001,WagicProject/wagic,https://github.com/WagicProject/wagic,50,55,82,359,479164,119,0,11,8005,25,0,0,0.51,10056569.63,26067.99,157271.56,296117.72,9/22/2013
2002,fengjian0106/hed-tutorial-for-document-scanning,https://github.com/fengjian0106/hed-tutorial-for-document-scanning,6,13,135,417,264828,8,0,0,21,7,0,0,9994663.125,9994663.125,1777412.857,1777412.857,987831,6/1/2018
2003,anyrtcIO-Community/anyRTC-RTMP-OpenSource,https://github.com/anyrtcIO-Community/anyRTC-RTMP-OpenSource,11,254,1613,4730,172428,73,0,1,212,68,0,0,9782629.123,9782629.123,82311.49,2335665.62,115304.5588,8/26/2016
2004,ankitdhall/lidar_camera_calibration,https://github.com/ankitdhall/lidar_camera_calibration,7,38,462,1557,18427,59,0,2,187,43,0,0,9722805.203,9722805.203,966549.94,902198.29,154357.7442,5/3/2017
2005,simonsteele/pn,https://github.com/simonsteele/pn,13,38,118,377,62624,112,0,2,1442,8,0,0,9719716.72,9719716.72,245241.42,1792859.19,894209.5,10/29/2013
2006,doyubkim/fluid-engine-dev,https://github.com/doyubkim/fluid-engine-dev,15,70,271,1926,72970,60,0,22,279,52,0,0,9552045.067,9552045.067,176083.44,1551591.96,140814.8269,5/8/2016
2007,OriginQ/QPanda-2,https://github.com/OriginQ/QPanda-2,15,24,92,1151,20043,15,0,18,680,51,0,0,9189106.733,9189106.733,18910.18,932444.5,122985.8824,6/5/2018
2008,phoboslab/JavaScriptCore-iOS,https://github.com/phoboslab/JavaScriptCore-iOS,7,47,166,695,21554,15,0,0,92,2,0,0,9185464.4,9185464.4,1139808.413,1139808.413,2678346,12/2/2012
2009,swganh/mmoserver,https://github.com/swganh/mmoserver,50,43,129,248,26402,3,0,1,2215,0,0,0,9041652,9041652,54665.89,3458473.6,0,4/18/2010
2010,solodon4/Mach7,https://github.com/solodon4/Mach7,10,65,78,1286,101957,28,0,0,590,13,0,0,8735572.714,8735572.714,20589.4,1769167.49,410357.5385,5/27/2014
2011,lemire/EWAHBoolArray,https://github.com/lemire/EWAHBoolArray,12,29,86,449,18479,3,0,17,276,26,0,0,8688942.667,8688942.667,1270694.09,2578489.78,249918.6923,11/1/2010
2012,yrnkrn/zapcc,https://github.com/yrnkrn/zapcc,8,59,61,1252,72578,7,0,0,70,9,0,0,8680767.857,8680767.857,947911.9714,947911.9714,590715,6/14/2018
2013,baidu/lac,https://github.com/baidu/lac,12,105,595,3897,66706,158,0,3,155,52,0,0,8611397.51,8611397.51,758281.95,326884.89,147356.8269,7/2/2018
2014,XMuli/ChineseChess,https://github.com/XMuli/ChineseChess,12,13,189,730,44151,4,0,8,221,36,0,0,8011115.25,8011115.25,360359.67,1068841.96,205094.5278,1/21/2019
2015,AsPJT/DungeonTemplateLibrary,https://github.com/AsPJT/DungeonTemplateLibrary,7,26,82,1287,127979,3,0,31,1125,36,0,0,7797640,7797640,12135.4,1366036.77,214644.3889,12/14/2018
2016,matus-chochlik/oglplus,https://github.com/matus-chochlik/oglplus,21,51,71,495,17261,32,0,0,1773,1,0,0,7715717.219,7715717.219,33400.98,875692.65,0,3/19/2013
2017,pinterf/xy-VSFilter,https://github.com/pinterf/xy-VSFilter,15,15,22,575,15265,27,0,11,1083,18,0,0,7686577.444,7686577.444,29383.92,2772566.24,407541.2222,4/5/2018
2018,emoon/ProDBG,https://github.com/emoon/ProDBG,23,57,31,513,128502,114,0,0,2186,2,0,0,12653035.11,7650845.73,105597.09,1013366.82,2604439,1/30/2013
2019,Hopson97/open-builder,https://github.com/Hopson97/open-builder,29,31,81,705,14927,28,0,5,1059,11,0,0,7514200,7514200,7042.44,1519714.1,349046.4545,11/10/2019
2020,google/sandboxed-api,https://github.com/google/sandboxed-api,49,51,190,1674,137973,21,0,3,1578,103,0,0,7132969.619,7132969.619,75772.15,101858.66,72011.66,3/7/2019
2021,neutralinojs/neutralinojs,https://github.com/neutralinojs/neutralinojs,81,76,391,7546,108796,157,0,54,1737,280,0,0,16842917.46,6972622.35,19283.17,148758.72,11358.89,6/23/2018
2022,gunrock/gunrock,https://github.com/gunrock/gunrock,20,76,201,999,78244,171,0,12,986,26,0,0,31120474.04,6880298.71,293660.14,406762.95,292312.6538,11/3/2013
2023,rncbc/qtractor,https://github.com/rncbc/qtractor,39,32,90,523,144954,107,0,0,6291,298,0,0,11124638.48,6658213.98,266831.9,109208.99,11472.22,9/22/2015
2024,bbuchfink/diamond,https://github.com/bbuchfink/diamond,24,38,180,1090,32693,193,0,113,2033,233,0,0,34284116.19,6655963.72,386947.5,1021587.93,51452.66,3/10/2015
2025,Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,12,26,88,694,28411,39,0,3,611,6,0,0,6586765.051,6586765.051,184977.41,1451534.1,833452.6667,11/11/2016
2026,Razakhel/RaZ,https://github.com/Razakhel/RaZ,5,19,29,606,352178,10,0,0,1620,155,0,0,6399045.9,6399045.9,513076.05,308208.85,60471.46,4/13/2016
2027,soramimi/Guitar,https://github.com/soramimi/Guitar,20,42,130,1591,50526,79,0,4,1373,88,0,0,6260938.696,6260938.696,27293.81,151405.88,87416.10227,12/23/2016
2028,sdemyanov/ConvNet,https://github.com/sdemyanov/ConvNet,5,37,141,240,97805,18,0,0,165,0,0,0,6188207.889,6188207.889,271375.77,840472,0,12/4/2013
2029,boostorg/build,https://github.com/boostorg/build,204,30,50,229,32768,158,0,9,13350,14,0,0,26754003.87,5715407.23,101200.51,133502.34,526018.2143,1/13/2013
2030,raceintospace/raceintospace,https://github.com/raceintospace/raceintospace,21,21,47,178,168645,129,0,1,1998,60,0,0,62814758.77,5635153.28,278464.73,196020.13,98970.68333,12/19/2011
2031,sonic-visualiser/sonic-visualiser,https://github.com/sonic-visualiser/sonic-visualiser,7,20,53,603,29977,66,0,7,2906,60,0,0,5574488.152,5574488.152,165106.49,169518.26,132485.6167,7/10/2017
2032,r-lyeh-archived/bundle,https://github.com/r-lyeh-archived/bundle,5,27,90,645,15524,5,0,0,65,19,0,0,5439710,5439710,1660466.462,1660466.462,398149.2105,5/7/2014
2033,bolero-MURAKAMI/Sprout,https://github.com/bolero-MURAKAMI/Sprout,14,65,49,883,16546,12,0,0,1099,12,0,0,5390503.333,5390503.333,88329.22,1009956.82,538508.1667,9/1/2011
2034,aitorzip/DeepGTAV,https://github.com/aitorzip/DeepGTAV,6,66,275,1123,75685,41,0,0,142,11,0,0,5183407.195,5183407.195,154798.91,308431.82,468646.4545,9/5/2016
2035,ricardoquesada/Spidermonkey,https://github.com/ricardoquesada/Spidermonkey,8,27,156,248,244665,13,0,0,201,3,0,0,4974036.308,4974036.308,321862.45,790179.85,1405853.333,7/29/2012
2036,BlueQuartzSoftware/DREAM3D,https://github.com/BlueQuartzSoftware/DREAM3D,45,27,77,169,156216,107,0,2,16649,29,0,0,48939355.72,4968506.68,7829.4,1386055.99,258268.6897,8/7/2013
2037,jmorton06/Lumos,https://github.com/jmorton06/Lumos,5,40,142,1319,343416,21,0,12,1230,71,0,0,4929582.714,4929582.714,30294.3,376721.07,109487.0423,1/9/2019
2038,lltcggie/waifu2x-caffe,https://github.com/lltcggie/waifu2x-caffe,21,265,838,8111,314072,91,0,40,462,71,0,0,4864110.319,4864110.319,166440.01,2240318.61,105063.5775,5/28/2015
2039,tpoisonooo/how-to-optimize-gemm,https://github.com/tpoisonooo/how-to-optimize-gemm,6,16,81,602,13153,5,0,0,158,15,0,0,4614055.4,4614055.4,1071123.89,506178.16,474391.9333,10/28/2018
2040,introlab/find-object,https://github.com/introlab/find-object,8,33,189,450,35134,75,0,3,367,5,0,0,4572254.8,4572254.8,761377.63,2290927.33,942480,8/11/2014
2041,fastio/1store,https://github.com/fastio/1store,8,108,170,1314,12015,26,0,0,365,6,0,0,4414468.423,4414468.423,189253.21,193600.18,551325.1667,8/4/2016
2042,enGits/engrid,https://github.com/enGits/engrid,26,38,57,151,18839,28,0,0,2735,7,0,0,4206142.464,4206142.464,103393.81,3073992.57,321088.1429,7/5/2012
2043,mockingbirdnest/Principia,https://github.com/mockingbirdnest/Principia,25,33,69,784,168020,102,0,0,22396,241,0,0,10679028.71,4193068.5,56078.1,7789.02,7822.62,2/8/2014
2044,runner365/LiveVideoCoreSDK,https://github.com/runner365/LiveVideoCoreSDK,5,119,595,2059,40544,15,0,0,59,1,0,0,4021631.4,4021631.4,3337009.695,3337009.695,0,3/3/2016
2045,ned14/nedtries,https://github.com/ned14/nedtries,6,10,17,274,26522,3,0,0,84,1,0,0,3946962.333,3946962.333,4227245.833,4227245.833,0,6/12/2010
2046,LemonOSProject/LemonOS,https://github.com/LemonOSProject/LemonOS,5,29,60,1244,233801,14,0,7,843,27,0,0,3695396.929,3695396.929,355778.13,661106.16,221027.037,5/12/2019
2047,OpenDungeons/OpenDungeons,https://github.com/OpenDungeons/OpenDungeons,42,46,67,478,348214,144,0,5,3550,8,0,0,5826786.98,3651393.12,100238.47,2040782.78,841954.25,7/29/2014
2048,Heltec-Aaron-Lee/WiFi_Kit_series,https://github.com/Heltec-Aaron-Lee/WiFi_Kit_series,29,74,314,798,343752,161,0,12,424,36,0,0,3547405.82,3547405.82,144291.05,385508.09,219801.1667,10/17/2017
2049,rizonesoft/Notepad3,https://github.com/rizonesoft/Notepad3,46,71,337,5293,205751,121,0,30,11227,276,0,0,5381148.55,3534878.03,549956.45,123207.42,18113.05,11/13/2015
2050,yuanming-hu/taichi_mpm,https://github.com/yuanming-hu/taichi_mpm,6,94,317,2404,25909,30,0,2,116,53,0,0,3398573.667,3398573.667,189724.8,1110365.21,139563.1321,8/11/2018
2051,ffffffff0x/1earn,https://github.com/ffffffff0x/1earn,6,145,1226,5408,63309,1,0,0,278,141,0,0,3396902,3396902,37375.22,1470083.03,58831.3,3/30/2019
2052,vkohaupt/vokoscreenNG,https://github.com/vkohaupt/vokoscreenNG,15,35,93,1160,20202,120,0,14,3834,205,0,0,3818687.03,3255086.78,232014.92,57497.09,43913.72,9/15/2017
2053,CoatiSoftware/Sourcetrail,https://github.com/CoatiSoftware/Sourcetrail,42,308,1431,15022,296908,354,0,9,2760,222,0,0,19616427.78,3194962.12,141672.94,477929.26,40770.79,12/9/2015
2054,vnotex/vnote,https://github.com/vnotex/vnote,44,241,1236,12075,67307,651,0,79,1866,294,0,0,6330192.75,3107983.74,40012.84,708105.35,18062.1,10/5/2016
2055,EasyDarwin/EasyPusher,https://github.com/EasyDarwin/EasyPusher,13,81,390,799,104483,26,0,11,260,5,0,0,3089787.308,3089787.308,214209.04,950306.45,1052814.4,7/23/2015
2056,jmzkChain/jmzk,https://github.com/jmzkChain/jmzk,113,114,233,1171,33466,4,0,5,5519,1,0,0,3072087.75,3072087.75,25053.58,899668.38,0,3/20/2018
2057,polarphp/polarphp,https://github.com/polarphp/polarphp,8,55,72,1039,22506,15,0,0,1938,3,0,0,3008126.067,3008126.067,16579.22,71916.03,1149774,7/31/2018
2058,BenjaminKim/dokanx,https://github.com/BenjaminKim/dokanx,12,43,62,185,91590,17,0,0,84,1,0,0,2951215.882,2951215.882,1290533.286,1290533.286,0,2/17/2012
2059,apache/incubator-pagespeed-mod,https://github.com/apache/incubator-pagespeed-mod,58,55,156,694,54061,526,0,9,5033,1,0,0,0.25,2892387.51,102011.7,1568699.38,0,4/6/2015
2060,tlk00/BitMagic,https://github.com/tlk00/BitMagic,17,20,48,415,65415,7,0,41,3112,10,0,0,2880531.571,2880531.571,31945.11,429550.16,714727.2,8/22/2017
2061,neo-ai/neo-ai-dlr,https://github.com/neo-ai/neo-ai-dlr,34,36,105,492,127781,46,0,9,298,1,0,0,2784698.826,2784698.826,359551.03,576354.33,0,12/14/2018
2062,bqi343/cp-notebook,https://github.com/bqi343/cp-notebook,10,81,429,2525,22487,4,0,0,1346,84,0,0,2765739.5,2765739.5,10151.42,988268.06,93354.07143,7/11/2017
2063,CatxFish/obs-virtual-cam,https://github.com/CatxFish/obs-virtual-cam,9,54,346,1781,17706,88,0,12,88,20,0,0,2765078.966,2765078.966,1195882.648,1195882.648,379137.75,7/20/2017
2064,alexgkendall/caffe-segnet,https://github.com/alexgkendall/caffe-segnet,132,75,451,1081,29800,81,0,0,3066,2,0,0,2729573.852,2729573.852,11375.9,884368.94,711930,8/7/2015
2065,188080501/JQTools,https://github.com/188080501/JQTools,6,84,516,1747,77661,20,0,25,296,51,0,0,2724367.85,2724367.85,230797.45,2019677.77,149745.902,5/15/2016
2066,pqrs-org/Karabiner-Elements,https://github.com/pqrs-org/Karabiner-Elements,52,205,850,19243,111179,1167,0,41,6965,294,0,0,22754411.68,2679868.91,20672.36,74250.9,7967.02,7/11/2016
2067,SourMesen/Mesen-S,https://github.com/SourMesen/Mesen-S,8,33,102,415,17892,57,0,4,917,3,0,0,2602918.842,2602918.842,11255.27,1439804.52,1103046,3/31/2019
2068,eric612/MobileNet-YOLO,https://github.com/eric612/MobileNet-YOLO,7,50,443,864,399598,145,0,0,313,2,0,0,2099065.14,2573396.13,182305.79,522247.09,2515243,6/27/2018
2069,kzampog/cilantro,https://github.com/kzampog/cilantro,10,42,207,1057,51020,20,0,0,841,31,0,0,2542271.65,2542271.65,28570.98,1152873.35,236944.7419,5/3/2017
2070,wxMaxima-developers/wxmaxima,https://github.com/wxMaxima-developers/wxmaxima,95,26,99,489,519136,194,0,106,13768,231,0,0,9124252.25,2530332.31,34474.31,131809.65,26729.54,2/28/2011
2071,koth/kcws,https://github.com/koth/kcws,5,164,646,2080,14014,44,0,1,88,4,0,0,2522146.386,2522146.386,391309.2386,391309.2386,1088212.25,11/25/2016
2072,apache/incubator-pagespeed-ngx,https://github.com/apache/incubator-pagespeed-ngx,45,210,361,4361,80764,354,0,4,1137,9,0,0,5172547.9,2394541.92,153670.1,2166546.73,435725.1111,6/23/2012
2073,VoxelPlugin/VoxelPluginFreeLegacy,https://github.com/VoxelPlugin/VoxelPluginFreeLegacy,5,95,299,1592,237103,273,0,0,427,35,0,0,3112638.1,2165369.28,33889.29,1340443.6,223473.2857,7/20/2017
2074,CorrM/Unreal-Finder-Tool,https://github.com/CorrM/Unreal-Finder-Tool,8,28,171,441,45096,12,0,11,337,12,0,0,2146501.833,2146501.833,27409.46,503371.76,384255,5/4/2019
2075,MaddTheSane/perian,https://github.com/MaddTheSane/perian,10,62,28,308,14759,9,0,2,1367,0,0,0,1954116.667,1954116.667,99168.85,1087378.91,0,5/9/2013
2076,zufuliu/notepad4,https://github.com/zufuliu/notepad4,18,61,228,3569,26244,143,0,49,4657,263,0,0,37592323.71,1824037.89,948597.41,68126.84,11351.12,1/25/2017
2077,albar965/littlenavmap,https://github.com/albar965/littlenavmap,12,65,167,1338,371266,203,0,45,4835,265,0,0,30877021.79,1809670.65,49980.85,325521.59,24495.61,7/4/2016
2078,genodelabs/genode,https://github.com/genodelabs/genode,74,83,256,1091,70140,113,0,50,13727,241,0,0,56191819.54,1768346.34,48500.28,42136.88,26069.48,12/20/2011
2079,introlab/rtabmap_ros,https://github.com/introlab/rtabmap_ros,29,34,568,1046,56421,485,0,0,1485,299,0,0,7184048.19,1732677.99,963405.4,561477.25,34833.83,8/11/2014
2080,Isetta-Team/Isetta-Engine,https://github.com/Isetta-Team/Isetta-Engine,9,23,31,415,122760,1,0,0,1047,4,0,0,1725189,1725189,43271.2,61259.22,861286.25,7/21/2018
